Instance,GJ_Mean,Lookahead_Mean,Improvement(%)
Random/b2500-7,825119.2,602608.5,-26.96709760238278
Random/b2500-8,828313.05,610095.0,-26.344876493253373
Random/b2500-9,833049.1,598509.4,-28.154366891459333
Random/gauss500-100-1,218354.1,207873.0,-4.800047262680208
Random/gauss500-100-2,216403.55,206178.0,-4.725222853321949
Random/gauss500-100-3,202278.5,202716.0,0.21628596217591095
Random/gauss500-100-4,216319.7,215413.0,-0.41914814046062915
Random/gauss500-100-5,217881.5,217634.0,-0.11359385721137406
Random/p1000-1,679730.0,675123.0,-0.6777691142071117
Random/p1000-2,671608.4,668868.0,-0.40803539681755363
Random/p1000-3,654772.8,633545.0,-3.2420100529527254
Random/p1000-4,659916.95,652068.0,-1.1893845127026899
Random/p1000-5,691904.15,702936.0,1.5944188223180877
Random/p1500-1,1234945.3,1210071.0,-2.0142025723730472
Random/p1500-2,1255135.3,1240796.0,-1.142450538997672
Random/p1500-3,1211211.85,1201509.0,-0.8010861188321509
Random/p1500-4,1242545.55,1267396.0,1.9999628987444327
Random/p1500-5,1200592.05,1217210.0,1.3841462635039066
Random/p2000-1,1885618.45,1881937.0,-0.1952383314874732
Random/p2000-2,1868055.25,1840871.0,-1.4552165949053166
Random/p2000-3,1952494.75,1954916.0,0.12400801589863429
Random/p2000-4,1909749.65,1883794.0,-1.359112698358128
Random/p2000-5,1892837.05,1885617.0,-0.3814406528021018
Random/p500-100-10,241652.45,222012.0,-8.127560883409215
Random/p500-100-1,235212.85,233883.0,-0.5653815257117142
Random/p500-100-2,247549.65,241468.0,-2.4567394864020184
Random/p500-100-3,239311.85,240586.0,0.5324224437694974
Random/p500-100-4,236349.8,240311.0,1.6759904175929117
Random/p500-100-5,234066.3,233884.0,-0.07788391579650226
Random/p500-100-6,243582.9,250708.0,2.925123233199049
Random/p500-100-7,238122.7,242393.0,1.7933191585682458
Random/p500-100-8,235555.05,232533.0,-1.2829485082149539
Random/p500-100-9,234163.0,235306.0,0.48812152218753607
Random/p500-5-10,13602.85,13825.0,1.633113648977969
Random/p500-5-1,14542.2,14286.7,-1.7569556188197106
Random/p500-5-2,13655.35,13339.6,-2.31228053473547
Random/p500-5-3,13107.5,12969.0,-1.05664695784856
Random/p500-5-4,13048.75,13534.0,3.7187470064182397
Random/p500-5-5,12899.0,13368.0,3.6359407706023723
Random/p500-5-6,12668.25,12806.95,1.0948631421072423
Random/p500-5-7,12643.35,12691.1,0.37766889313354446
Random/p500-5-8,12728.3,12617.0,-0.8744294210538665
Random/p500-5-9,12926.9,12539.55,-2.9964647363250307
Random/rand100-100,20469.2,20196.0,-1.3346882144881125
Random/rand100-5,1129.15,1147.95,1.664969224637998
Random/rand200-100,59281.95,57541.0,-2.9367286332517692
Random/rand200-5,3196.0,3185.0,-0.344180225281602
Random/rand300-100,125518.0,120700.0,-3.838493283831801
Random/rand300-5,5947.8,6001.0,0.8944483674635968
Random/rand400-100,170896.75,166386.0,-2.6394592056314705
Random/rand400-5,9251.45,9291.0,0.42750055396720804
Random/rand500-100,239418.15,238476.0,-0.39351653164139566
Random/rand500-5,13206.05,12880.0,-2.4689441581699243
Random/regnier300-50,26680.2,26840.0,0.5989460348872919
Random/sym300-50,14426.0,14054.0,-2.578677388049355
Random/unif700-100-1,401313.05,387199.0,-3.5169676141854818
Random/unif700-100-2,396028.15,391497.0,-1.144148465203805
Random/unif700-100-3,399794.7,414156.0,3.592168680575302
Random/unif700-100-4,386688.55,396626.0,2.569884730230572
Random/unif700-100-5,394811.75,379200.0,-3.9542262863250652
Random/unif800-100-1,492879.2,489049.0,-0.7771072506204384
Random/unif800-100-2,474953.0,477612.0,0.5598448688607084
Random/unif800-100-3,491887.25,484548.0,-1.4920594099562452
Random/unif800-100-4,482022.55,487545.0,1.1456829146271295
Random/unif800-100-5,481171.05,469294.0,-2.4683633813796546
Random/zahn300,1989.9,2038.05,2.4197195838986816
