Instance,GJ_Mean,Lookahead_Mean,Improvement(%)
Random/gauss500-100-2,216339.65,209931.0,-2.962309498050863
Random/gauss500-100-3,202280.5,203977.0,0.8386868729313997
Random/gauss500-100-4,216326.65,222132.0,2.683603707633806
Random/gauss500-100-5,217273.3,219830.0,1.1767207475561938
Random/p1000-1,678277.8,690890.0,1.859444611042843
Random/p1000-2,670296.0,629132.0,-6.141167484215929
Random/p1000-3,653807.0,688508.0,5.30752959206616
Random/p1000-4,660612.5,669935.0,1.4111903725709096
Random/p1000-5,694069.0,697627.0,0.5126291478224788
Random/p1500-1,1235164.55,1227217.0,-0.6434405844954056
Random/p1500-2,1242167.05,1201693.0,-3.2583419436218377
Random/p1500-3,1202867.05,1180980.0,-1.819573493180318
Random/p1500-4,1245416.55,1201179.0,-3.5520284357872107
Random/p1500-5,1191231.75,1180544.0,-0.8972015730776148
Random/p2000-1,1891605.1,1871349.0,-1.0708419003522507
Random/p2000-2,1877815.1,1882037.0,0.22483044257125775
Random/p2000-3,1946647.35,1939208.0,-0.38216218258536105
Random/p2000-4,1904037.1,1894649.0,-0.4930628715165315
Random/p2000-5,1895050.1,1860261.0,-1.8357878770592972
Random/rand100-100,20232.2,19500.0,-3.6189836003993667
Random/rand100-5,1136.95,1219.0,7.216676195083332
Random/rand200-100,59535.4,55666.0,-6.499326451153434
Random/rand200-5,3256.8,3412.0,4.765413903217876
Random/rand300-100,123954.25,131265.0,5.897942184313971
Random/rand300-5,5967.15,5500.5,-7.820316231366728
Random/rand400-100,168210.3,173360.0,3.06146532049465
Random/rand400-5,9214.7,8768.0,-4.847689018633279
Random/rand500-100,237989.55,243592.0,2.3540739498856196
Random/rand500-5,13221.2,13281.0,0.45230387559373786
Random/regnier300-50,26556.0,27383.4,3.1156800723000506
Random/sym300-50,14237.9,14020.0,-1.5304223235168082
Random/unif700-100-1,404142.95,386898.0,-4.2670421443699595
Random/unif700-100-2,398068.1,397880.0,-0.04725322124530369
Random/unif700-100-3,397745.95,387576.0,-2.556895928167216
Random/unif700-100-4,388041.45,389795.0,0.45189760011462393
Random/unif700-100-5,395818.0,395358.0,-0.11621502811898397
Random/unif800-100-1,495934.15,487390.0,-1.722839614896458
Random/unif800-100-2,475717.35,475530.0,-0.03938262920197817
Random/unif800-100-3,486959.2,484960.0,-0.4105477419874214
Random/unif800-100-4,483333.15,480720.0,-0.5406519292128056
Random/unif800-100-5,479115.1,496784.0,3.6878194822079338
Random/zahn300,1980.45,2020.7,2.0323663813779693
